,Código do SINAPI,Descrição Básica,Unidade de Cálculo,Unidade de Comercialização,Normas Técnicas,Imagem,Informações Gerais,Referencial / Parâmetro de Pesquisa,Atualizado em,Obs,pagina,Arquivo
2697,3934,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 3"" ",UN ,UN ,"NBR 6590, NBR 12912, NBR 6323, NR 6925 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Luva de Reducao de Ferro Galvanizado, com Rosca, de 4"" X 3"". Conexão destinada a condução de água, gás, vapor, óleo e outras aplicações hidráulicas em geral. "," TUPY, SANCONEX, IPC BRASIL ",09/11/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",442,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2698,3907,"LUVA DE REDUCAO ROSCAVEL, PVC, 1"" X 3/4"", PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5626:1998 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido na cor branca, com rosca interna nas extremidades, Dimensões de 1"" x 3/4"". A luva de redução com rosca é utilizada como elemento de conexão nas instalações de água fria e serve para para unir tubos de diâmetros diferentes. "," Plastilit, Tigre, Krona ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",443,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2699,3889,"LUVA DE REDUCAO ROSCAVEL, PVC, 3/4"" X 1/2"", PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5626:1998 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido na cor branca, com rosca interna nas extremidades, Dimensões de 3/4"" x 1/2"". A luva de redução com rosca é utilizada como elemento de conexão nas instalações de água fria e serve para para unir tubos de diâmetros diferentes. "," Plastilit, Tigre, Krona, Amanco ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",444,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2700,3868,"LUVA DE REDUCAO SOLDAVEL, PVC, 25 MM X 20 MM, PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5648:2010 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido, cor marrom, soldável, diâmetros de 25 x 20 mm. A luva de redução é utilizada como elemento de conexão nas instalações de água fria predial. Serve para para unir tubos com diâmetros diferentes. "," Tigre, Plastilit, Krona, Plastubos, Fortlev, Amanco, PVC Brazil ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",445,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2701,3869,"LUVA DE REDUCAO SOLDAVEL, PVC, 32 MM X 25 MM, PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5648:2010 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido, cor marrom, soldável, diâmetros de 32 x 25 mm. A luva de redução é utilizada como elemento de conexão nas instalações de água fria predial. Serve para para unir tubos com diâmetros diferentes. "," Tigre, Plastilit, Krona, Plastubos, Fortlev, Amanco ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",446,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2702,3872,"LUVA DE REDUCAO SOLDAVEL, PVC, 40 MM X 32 MM, PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5648:2010 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido, cor marrom, soldável, diâmetros de 40 x 32 mm. A luva de redução é utilizada como elemento de conexão nas instalações de água fria predial. Serve para para unir tubos com diâmetros diferentes. "," Tigre, Krona ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",447,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2703,3850,"LUVA DE REDUCAO SOLDAVEL, PVC, 60 MM X 50 MM, PARA AGUA FRIA PREDIAL ",UN ,UN ,NBR 5648:2010 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Fabricada em PVC rígido, cor marrom, soldável, diâmetros de 60 x 50 mm. A luva de redução é utilizada como elemento de conexão nas instalações de água fria predial. Serve para para unir tubos com diâmetros diferentes. Permite desmanchar o encanamento e depois refazê-lo (reparos). Insumo de difícil pesquisa de fabricantes no mercado. "," Tigre, Krona ",03/03/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",448,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2704,38023,"LUVA DE REDUCAO, PVC, SOLDAVEL, 50 X 25 MM, PARA AGUA FRIA PREDIAL ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010, NBR 15884-2:2011 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo Luva de redução, extremidade soldável, fabricada em PVC na cor marrom. Bitola com redução de diâmetro de 50 x 25mm. Tem a função de executar algum reparo no meio da linha das tubulações de instalações de água fria predial quando há necessidade de interligar encanamentos de bitolas diferentes.. "," Tigre, Krona ",06/11/14 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",449,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2705,37986,"LUVA DE TRANSICAO DE CPVC X PVC, SOLDAVEL, 22 X 25 MM, PARA AGUA QUENTE ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo luva de transição, CPVC X PVC, soldável, fabricada em Policloreto de vinila clorado (CPVC), na cor bege, junta soldável, bitolas de 22mm x 25mm. Para fazer a transição para as instalações de CPVC para as de PVC, com junta soldável com bitolas diferentes, na condução de água quente predial. "," Tigre (Aquatherm), Amanco (Ultratemp) ",06/11/14 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",450,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2706,21120,"LUVA DE TRANSICAO, CPVC, 15 MM X 1/2"", PARA AGUA QUENTE PREDIAL ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo luva de transição, fabricada em Policloreto de vinila clorado (CPVC), na cor bege, bitolas de 15mm x 1/2"". Para fazer a transição para as instalações roscáveis e com bitolas diferentes, na condução de água quente predial. "," Tigre (Aquatherm), Amanco (Ultratemp) ",06/11/14 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",451,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2707,39318,"LUVA DE TRANSICAO, CPVC, 22 MM X 1/2"", PARA AGUA QUENTE ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo luva de transição, fabricada em Policloreto de vinila clorado (CPVC), na cor bege claro, junta soldável e outra extremidade roscável, bitolas de 22mm x 1/2"". Para fazer a transição para as instalações roscáveis e com bitolas diferentes, na condução de água quente predial. Não confundir com a luva de transição CPVC X soldável. "," Tigre, Amanco ",20/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",452,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2708,37987,"LUVA DE TRANSICAO, CPVC, SOLDAVEL, 42 MM X 1 1/2"", PARA AGUA QUENTE ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo luva de transição, fabricada em Policloreto de vinila clorado (CPVC), na cor bege, junta soldável, bitolas de 42mm x 1.1/2"". Para fazer a transição para as instalações roscáveis e com bitolas diferentes, na condução de água quente predial. "," Tigre (Aquatherm), Amanco (Ultratemp) ",06/11/14 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",453,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2709,37988,"LUVA DE TRANSICAO, CPVC, SOLDAVEL, 54 MM X 2"", PARA AGUA QUENTE PREDIAL ",UN ,UN ,"NBR 7198:1993, NBR 15884-3:2010 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão tipo luva de transição, fabricada em Policloreto de vinila clorado (CPVC), na cor bege, junta soldável, bitolas de 54mm x 2"". Para fazer a transição para as instalações roscáveis e com bitolas diferentes, na condução de água quente predial. "," Tigre (Aquatherm), Amanco (Ultratemp) ",06/11/14 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",454,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2710,20162,"LUVA DUPLA, PVC LEVE, DN 150 MM ",UN ,UN ,ABNT NBR 5688:2010 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão do tipo luva dupla, em PVC rígido do tipo leve, cor branca, bitola de 150mm. Para instalações em redes de condução livre para aplicações industriais, ventilação e exaustão. "," Chiva, PVC Brazil ",18/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",455,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2711,1893,"LUVA EM PVC RIGIDO ROSCAVEL, DE 1 1/2"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos rosqueáveis de seção circular. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",456,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2712,1902,"LUVA EM PVC RIGIDO ROSCAVEL, DE 1 1/4"", PARA ELETRODUTO ",UN ,UN ,NBR 15465; NBR 6233 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos rosqueáveis de seção circular. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",457,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2713,1892,"LUVA EM PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos rosqueáveis de seção circular. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",458,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2714,1901,"LUVA EM PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO ",UN ,UN ,NBR 15465; NBR 6233 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos rosqueáveis de seção circular. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",459,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2715,1907,"LUVA EM PVC RIGIDO ROSCAVEL, DE 2 1/2"", PARA ELETRODUTO ",UN ,UN ,NBR 15465; NBR 6233 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos de seção circular ou roscável. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",460,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2716,1894,"LUVA EM PVC RIGIDO ROSCAVEL, DE 2"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos de seção circular ou roscável. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",461,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2717,1896,"LUVA EM PVC RIGIDO ROSCAVEL, DE 3"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos de seção circular ou roscável. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",462,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2718,1891,"LUVA EM PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos de seção circular ou roscável. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",463,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2719,1895,"LUVA EM PVC RIGIDO ROSCAVEL, DE 4"", PARA ELETRODUTO ",UN ,UN ,NBR 15465:2008; NBR 5410:2004 Versão Corrigida:2008; NBR NM ISO 7-1. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Conexão para eletrodutos plásticos rígidos rosqueáveis de seção circular. Podem estes estar embutidos, enterrados ou aparentes, a serem empregados em instalações elétricas de edificações alimentadas sob uma tensão nominal igual ou inferior a 1 000 V em corrente alternada, com freqüências inferiores a 400 Hz, ou a 1 500 V em corrente contínua. As conexões para eletrodutos também devem ser utilizados em linhas de sinal (telefonia, TV a cabo etc.). ", AMANCO; KRONA; TIGRE ,25/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",464,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2720,2641,"LUVA METALICA, PARA ELETRODUTO, ACABAMENTO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"") ",UN ,UN ,NBR 13057; NBR 5624; NBR 8133; NBR 6338; NBR 6154. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Os eletrodutos têm a função de servir como passagem de fios e cabos e dar proteção mecânica em instalações elétricas de baixa tensão. Para obras prediais, comerciais e industriais, também pode ser aplicado nas entradas de padrões residenciais. Além de recoberto por uma camada de zinco metálico, que o protege dos efeitos da oxidação, ainda é submetido à passagem de corrente elétrica para fixação do zinco no ferro. "," ELECON, CARBINOX, ANDRA ",07/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",465,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2721,2636,"LUVA METALICA, PARA ELETRODUTO, ACABAMENTO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"") ",UN ,UN ,NBR 13057; NBR 5624; NBR 8133; NBR 6338; NBR 6154. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Os eletrodutos têm a função de servir como passagem de fios e cabos e dar proteção mecânica em instalações elétricas de baixa tensão. Para obras prediais, comerciais e industriais, também pode ser aplicado nas entradas de padrões residenciais. Além de recoberto por uma camada de zinco metálico, que o protege dos efeitos da oxidação, ainda é submetido à passagem de corrente elétrica para fixação do zinco no ferro. "," ELECON, CARBINOX, ANDRA ",07/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",466,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2722,2637,"LUVA METALICA, PARA ELETRODUTO, ACABAMENTO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"") ",UN ,UN ,NBR 13057; NBR 5624; NBR 8133; NBR 6338; NBR 6154. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Os eletrodutos têm a função de servir como passagem de fios e cabos e dar proteção mecânica em instalações elétricas de baixa tensão. Para obras prediais, comerciais e industriais também pode ser aplicado nas entradas de padrões residenciais. Além de recoberto por uma camada de zinco metálico, que o protege dos efeitos da oxidação, ainda é submetido à passagem de corrente elétrica para fixação do zinco no ferro. "," ELECON, CARBINOX, ANDRA ",07/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",467,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2723,2638,"LUVA METALICA, PARA ELETRODUTO, ACABAMENTO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"") ",UN ,UN ,NBR 13057; NBR 5624; NBR 8133; NBR 6338; NBR 6154. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Os eletrodutos têm a função de servir como passagem de fios e cabos e dar proteção mecânica em instalações elétricas de baixa tensão. Para obras prediais, comerciais e industriais, também pode ser aplicado nas entradas de padrões residenciais. Além de recoberto por uma camada de zinco metálico, que o protege dos efeitos da oxidação, ainda é submetido à passagem de corrente elétrica para fixação do zinco no ferro. "," ELECON, CARBINOX, ANDRA ",07/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",468,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
2724,2639,"LUVA METALICA, PARA ELETRODUTO, ACABAMENTO GALVANIZADO ELETROLITICO, DIAMETRO DE 32 MM (1 1/4"") ",UN ,UN ,NBR 13057; NBR 5624; NBR 8133; NBR 6338; NBR 6154. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Os eletrodutos têm a função de servir como passagem de fios e cabos e dar proteção mecânica em instalações elétricas de baixa tensão. Para obras prediais, comerciais e industriais, também pode ser aplicado nas entradas de padrões residenciais. Além de recoberto por uma camada de zinco metálico, que o protege dos efeitos da oxidação, ainda é submetido à passagem de corrente elétrica para fixação do zinco no ferro. "," ELECON, CARBINOX, ANDRA ",07/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",469,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
