,Unnamed: 0.1,Código do SINAPI,Descrição Básica,Unidade de Cálculo,Normas Técnicas,Imagem,Informações Gerais,Atualizado em,Obs,pagina,Arquivo
2616,2616.0,39830,"GUARNICAO/ALIZAR/VISTA, E = *1,3* CM, L = *7,0* CM, EM POLIESTIRENO, BRANCO (JOGO PARA 1 FACE) ",JG ,,,"Indicado para o acabamento de batentes. Pode ser aplicado em ambientes úmidos, não empenam, não mofam e não apodrecem. Imunes a cupins e à maresia. Não é recomendado o uso em ambientes externos, o produto poderá ser danificado pois não resiste aos raios ultravioleta. ",21/05/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2619,10_2021 - FichaInsumo\Arquivos A a G.pdf
2617,2617.0,36497,"GUINCHO DE ALAVANCA MANUAL, CAPACIDADE 3,2 T COM 20 M DE CABO DE ACO DIAMETRO 16,3 MM ",UN ,ABNT NBR 14768:2012 ,,"Equipamento de transporte horizontal/vertical fixo, torre composta de módulos de 3m telescópica, lança formada por módulos de seção triangular e contraventamento tubular e cabine panorâmica. Verificar comprimento da lança, capacidade de carga e altura nas especificações. ",12/09/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2620,10_2021 - FichaInsumo\Arquivos A a G.pdf
2618,2618.0,40527,"GUINCHO DE ALAVANCA MANUAL, CAPACIDADE DE 1,6 T, COM 20 M DE CABO DE ACO (AQUISICAO) ",UN ,,,"Guincho fabricado em aço galvanizado, opera com sistema de catracas para tracionar cargas. Pode puxar e empurrar cargas em diversos locais como em obras, campo, jardim, camping e barco. ",16/03/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2621,10_2021 - FichaInsumo\Arquivos A a G.pdf
2619,2619.0,36487,"GUINCHO ELETRICO DE COLUNA, CAPACIDADE 400 KG, COM MOTO FREIO, MOTOR TRIFASICO DE 1,25 CV ",UN ,ABNT NBR 14768:2012 ,,"Equipamento de transporte vertical de materiais composto por uma coluna metálica, motor para içamento (1,25 CAVALOS) e cabo com presilha para fixação de recipiente para transporte com capacidade de 400 kg. ",12/09/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2622,10_2021 - FichaInsumo\Arquivos A a G.pdf
2620,2620.0,44475,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4 ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga e transporte de peças, equipamentos ou materiais com capacidade de carga, momento e alcance máximo definidos por especificação. Possui meio próprio de propulsão. Desloca- se sobre pneus. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2623,10_2021 - FichaInsumo\Arquivos A a G.pdf
2621,2621.0,44474,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6 ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga e transporte de peças, equipamentos ou materiais com capacidade de carga, momento e alcance máximo definidos por especificação. Possui meio próprio de propulsão. Desloca- se sobre pneus. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2624,10_2021 - FichaInsumo\Arquivos A a G.pdf
2622,2622.0,25953,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6 ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga e transporte de peças, equipamentos ou materiais com capacidade de carga, momento e alcance máximo definidos por especificação. Possui meio próprio de propulsão. Desloca- se sobre pneus. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2625,10_2021 - FichaInsumo\Arquivos A a G.pdf
2623,2623.0,43984,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TRELICADA 40 M, CAPACIDADE MAXIMA 75 T, EQUIPADO COM CLAMSHELL ",UN ,,,"Guindaste sobre esteira com lança treliçada com máximo de 57 m, capacidade máxima de içamento de ~75 toneladas, motor 320 kW. Clamshell vendida separadamente, espessura da parede de 500 a 1800 mm, abertura da mandíbula de 2,5 a 3,6 m. ",08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2626,10_2021 - FichaInsumo\Arquivos A a G.pdf
2624,2624.0,44000,"GUINDASTE SOBRE ESTEIRAS COM LANCA TRELICADA (27 A 58 M), CAPACIDADE DE CARGA MAXIMA DE 35 A 76,5 T ",UN ,NBR 14768:2021; NBR ISO 4309:2009 ,,Guindaste sobre esteiras com treliça que tem como acessório somente o€cabo de aço e gancho(s).€Utilizado nas composições de parede diafragma como guindaste auxiliar para o içamento da armadura.€ ,08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2627,10_2021 - FichaInsumo\Arquivos A a G.pdf
2625,2625.0,44001,"GUINDASTE SOBRE ESTEIRAS, COM LANCA TRELICADA DE 27 M ATE 58 M, CAPACIDADE MAXIMA DE 35 T ATE 76,5 T, EQUIPADO COM CLAMSHELL - 220 KW (GARRA PARA PAREDE DIAFRAGMA, ESTACA BARRET, ETC) ",UN ,NBR 14768:2021; NBR ISSO 4309:2009 ,,"Guindaste sobre esteiras com treliça que tem como acessório somente o€cabo de aço e gancho,€acoplado com concha clamshell, tipo garra para execução da parede diafragma, utilizada nas composições de parede diafragma no processo de remoção do solo de cada painel que, alinhados, irão compor a fundação  projetada.€ ",08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2628,10_2021 - FichaInsumo\Arquivos A a G.pdf
2626,2626.0,37776,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 10000 KG, MOMENTO MAXIMO DE CARGA 23 TM , ALCANCE MAXIMO HORIZONTAL 11,80 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 15000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 10000 kg, momento máximo de carga de 23 tm e alcance máximo horizontal de 11,80 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",12/09/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2629,10_2021 - FichaInsumo\Arquivos A a G.pdf
2627,2627.0,37775,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 14340 KG, MOMENTO MAXIMO DE CARGA 42,3 TM, ALCANCE MAXIMO HORIZONTAL 16,80 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 23000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 14340 kg, momento máximo de carga de 42,3 tm e alcance máximo horizontal de 16,80 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",12/09/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2630,10_2021 - FichaInsumo\Arquivos A a G.pdf
2628,2628.0,36491,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 30000 KG, MOMENTO MAXIMO DE CARGA 92,2 TM , ALCANCE MAXIMO HORIZONTAL  22,00 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 30000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 30000 kg, momento máximo de carga de 92,2 tm e alcance máximo horizontal de 22 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",12/09/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2631,10_2021 - FichaInsumo\Arquivos A a G.pdf
2629,2629.0,10712,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 3300 KG, MOMENTO MAXIMO DE CARGA 5,8 TM , ALCANCE MAXIMO HORIZONTAL  7,60 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 8000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 3300 kg, momento máximo de carga de 5,8 tm e alcance máximo horizontal de 7,6 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2632,10_2021 - FichaInsumo\Arquivos A a G.pdf
2630,2630.0,3363,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 6200 KG, MOMENTO MAXIMO DE CARGA 11,7 TM , ALCANCE MAXIMO HORIZONTAL  9,70 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 13000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 6200 kg, momento máximo de carga de 11,7 tm e alcance máximo horizontal de 9,7 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2633,10_2021 - FichaInsumo\Arquivos A a G.pdf
2631,2631.0,3365,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 8500 KG, MOMENTO MAXIMO DE CARGA 30,4 TM , ALCANCE MAXIMO HORIZONTAL  14,30 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 23000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO) ",UN ,ABNT NBR 14768:2012 ,,"Equipamento articulado de carga e descarga com capacidade máxima de carga de 8500 kg, momento máximo de carga de 30,4 tm e alcance máximo horizontal de 14,3 m, a ser associado a um caminhão. Insumo não inclui caminhão, porém inclui montagem do equipamento. ",03/08/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",2634,10_2021 - FichaInsumo\Arquivos A a G.pdf
2632,,7569,"HASTE ANCORA EM ACO GALVANIZADO, DIMENSOES 16 MM X 2000 MM ",UN ,NBR 6323:2016; NBR 8158:2013; NBR 8159:2013 ,,"A haste de âncora é utilizada no estaiamento de estruturas de redes de distribuição de 15 e 36,2kV, transmitindo a uma âncora a força de tração da linha aérea exercida por um ou mais estais. A haste de âncora deve ter superfície lisa e uniforme, não deve apresentar arestas cortantes, devendo ser fornecida montada com porca. ",03/07/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",3,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2633,,34349,"HASTE DE ACO GALVANIZADO PARA FIXACAO DE CONCERTINA 2 ""/3 M ",UN ,NBR 7008-1:2012 ,,"Haste reta de 30cm de comprimento, em aço galvanizado, com base retangular, para fixação por meio de parafusos e buchas. Para ser utilizada na instalação de cercas e concertinas, sobre muros, estruturas metálicas e etc. ",21/12/2017 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",4,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2634,,11991,"HASTE DE ATERRAMENTO EM ACO GALVANIZADO TIPO CANTONEIRA COM 2,00 M DE COMPRIMENTO, 25 X 25 MM E CHAPA DE 3/16"" ",UN ,ABNT NBR 6323:2016 ,,"Hastes de aterramento em forma de cantoneira de aço galvanizado, utilizadas em instalações de geração, transmissão e distribuição de energia elétrica, em instalações elétricas industriais, comerciais, rurais, prediais e residenciais em geral, instalações de telecomunicação e centro de processamento de dados e outros. ",26/11/2014 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",5,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2635,,20062,"HASTE METALICA PARA FIXACAO DE CALHA PLUVIAL, ZINCADA, DOBRADA 90 GRAUS ",UN ,NBR 10844:1989 ,,"Haste metálica para fixação da calha pluvial, fabricado metal zincado, dobrado em 90° graus, Para uso em telhados sem testeira, usando o suporte de PVC. ",26/03/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",6,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2636,,11029,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4 "" X 30 CM PARA FIXACAO DE TELHA METALICA, INCLUI PORCA E ARRUELAS DE VEDACAO ",CJ ,NBR 6669:2011 ,,"Haste metálica em ferro galvanizado utilizadas exclusivamente em fixação de telhas em estruturas metálicas.São dobradas em forma de gancho "" J "" (JOTA), posteriormente no momento da montagem, em comprimentos conforme a necessidade. Também podem ser encontradas em aço zincado branco. ",18/02/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",7,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2637,,4316,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4 "" X 40 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA SEXTAVADA DE ZINCO ",UN ,NBR 15210-1:2014 ; NBR 15210-2:2016 ,,"Haste metálica em ferro galvanizado utilizadas exclusivamente em fixação de telhas em estruturas metálicas. São dobradas em forma de ganho "" J "" (Jota), posteriormente no momento da montagem, em comprimentos conforma a necessidade. Também podem ser encontradas em aço zincado branco. ",18/02/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",8,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2638,,4313,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 35 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA E ARRUELAS DE VEDACAO ",CJ ,NBR 15210-1:2014 ; NBR 15210-2:2016 ,,"Haste metálica em ferro galvanizado utilizadas exclusivamente em fixação de telhas em estruturas metálicas. São dobradas em forma de ganho "" J "" (Jota), posteriormente no momento da montagem, em comprimentos conforma a necessidade. Também podem ser encontradas em aço zincado branco. ",18/02/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",9,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2639,,4317,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 40 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA SEXTAVADA DE ZINCO ",UN ,NBR 15210-1:2014 ; NBR 15210-2:2016 ,,"Haste metálica em ferro galvanizado utilizadas exclusivamente em fixação de telhas em estruturas metálicas. São dobradas em forma de ganho "" J "" (Jota), posteriormente no momento da montagem, em comprimentos conforma a necessidade. Também podem ser encontradas em aço zincado branco. ",18/02/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",10,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2640,,4314,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 45 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA E ARRUELAS DE VEDACAO ",CJ ,NBR 15210-1:2014 ; NBR 15210-2:2016 ,,"Haste metálica em ferro galvanizado utilizadas exclusivamente em fixação de telhas em estruturas metálicas. São dobradas em forma de ganho "" J "" (Jota), posteriormente no momento da montagem, em comprimentos conforma a necessidade. Também podem ser encontradas em aço zincado branco. ",18/02/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",11,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2641,,10921,"HIDRANTE DE COLUNA COMPLETO, EM FERRO FUNDIDO, DN = 100 MM, COM REGISTRO, CUNHA DE BORRACHA, CURVA DESSIMETRICA, EXTREMIDADE E TAMPAS (INCLUI KIT FIXACAO) ",UN ,"NBR 16021:2011, NBR 6916:2017, NBR 13714:2000, NBR 5667-1:2000 ",,"Hidrante de coluna completo, diâmetro de 100mm, com registro com cunha de borracha, curva dessimétrica, extremidade e tampa. Corpo e tampas em ferro fundido ductil, bujões em latão fundido, vedação das tampas e dos bujões em borracha natural. Parte externa/coluna/boneco pintado em vermelho. Inclui kit montagem com parafusos, porcas e borrachas. Os hidrantes são instalados em pontos estratégicos das redes de distribuição, onde devem ser capazes de fornecer água em quantidade e pressão satisfatória para o combate a incêndio. ",20/01/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",12,10_2021 - FichaInsumo\Arquivos H a Z.pdf
2642,,10922,"HIDRANTE DE COLUNA COMPLETO, EM FERRO FUNDIDO, DN = 75 MM, COM REGISTRO, CUNHA DE BORRACHA, CURVA DESSIMETRICA, EXTREMIDADE E TAMPAS (INCLUI KIT FIXACAO) ",UN ,"NBR 16021:2011, NBR 6916:2017, NBR 13714:2000, NBR 5667-1:2000 ",,"Hidrante de coluna completo, diâmetro de 75mm, com registro com cunha de borracha, curva dessimétrica, extremidade e tampa. Corpo e tampas em ferro fundido ductil, bujões em latão fundido, vedação das tampas e dos bujões em borracha natural. Parte externa/coluna/boneco pintado em vermelho. Inclui kit montagem com parafusos, porcas e borrachas. Os hidrantes são instalados em pontos estratégicos das redes de distribuição, onde devem ser capazes de fornecer água em quantidade e pressão satisfatória para o combate a incêndio. ",20/01/2016 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",13,10_2021 - FichaInsumo\Arquivos H a Z.pdf
